spec_code,spec_es,year,doc_code,n_visits,n_surgeries,n_patients
340,ginecologia oncologica,2012,10225110,125,4,114
340,ginecologia oncologica,2012,19168642,80,5,56
341,ginecologia y obstetricia,2012,42824799,103,2,66
341,ginecologia y obstetricia,2012,70551286,594,19,443
341,ginecologia y obstetricia,2012,70551066,69,2,70
341,ginecologia y obstetricia,2012,70546491,94,1,75
341,ginecologia y obstetricia,2012,70546491,107,2,90
341,ginecologia y obstetricia,2012,70509654,389,5,285
341,ginecologia y obstetricia,2012,70506034,476,19,461
341,ginecologia y obstetricia,2012,70128760,227,8,76
341,ginecologia y obstetricia,2012,70120419,17,2,12
341,ginecologia y obstetricia,2012,70127157,348,37,479
341,ginecologia y obstetricia,2012,70555872,25,3,29
341,ginecologia y obstetricia,2012,70103589,102,1,78
341,ginecologia y obstetricia,2012,70102343,47,2,29
341,ginecologia y obstetricia,2012,70093792,49,1,40
341,ginecologia y obstetricia,2012,70075110,239,4,167
341,ginecologia y obstetricia,2012,70128632,93,1,66
341,ginecologia y obstetricia,2012,70557952,691,2,708
341,ginecologia y obstetricia,2012,70562707,337,11,264
341,ginecologia y obstetricia,2012,70560557,534,7,521
341,ginecologia y obstetricia,2012,71659145,21,1,20
341,ginecologia y obstetricia,2012,71652562,20,1,17
341,ginecologia y obstetricia,2012,71640522,175,4,111
341,ginecologia y obstetricia,2012,71624335,465,5,417
341,ginecologia y obstetricia,2012,71614302,24,1,24
341,ginecologia y obstetricia,2012,71608555,98,9,61
341,ginecologia y obstetricia,2012,70560367,706,7,599
341,ginecologia y obstetricia,2012,71594222,29,2,22
341,ginecologia y obstetricia,2012,71576178,25,1,15
341,ginecologia y obstetricia,2012,70569559,404,4,326
341,ginecologia y obstetricia,2012,70565056,793,22,422
341,ginecologia y obstetricia,2012,70564553,339,26,236
341,ginecologia y obstetricia,2012,70563663,15,4,17
341,ginecologia y obstetricia,2012,70064295,54,1,40
341,ginecologia y obstetricia,2012,71580394,423,16,296
341,ginecologia y obstetricia,2012,70036122,341,14,279
341,ginecologia y obstetricia,2012,6882506,5,1,5
341,ginecologia y obstetricia,2012,71675387,28,12,31
341,ginecologia y obstetricia,2012,45466760,81,5,46
341,ginecologia y obstetricia,2012,43721116,427,7,358
341,ginecologia y obstetricia,2012,43627044,29,1,22
341,ginecologia y obstetricia,2012,43561626,320,5,289
341,ginecologia y obstetricia,2012,43556614,1508,82,1029
341,ginecologia y obstetricia,2012,43524456,99,1,73
341,ginecologia y obstetricia,2012,45762237,571,8,290
341,ginecologia y obstetricia,2012,43511203,682,16,569
341,ginecologia y obstetricia,2012,43060378,755,10,600
341,ginecologia y obstetricia,2012,42989133,682,14,518
341,ginecologia y obstetricia,2012,42973666,400,2,329
341,ginecologia y obstetricia,2012,42888439,962,6,711
341,ginecologia y obstetricia,2012,42888240,145,1,218
341,ginecologia y obstetricia,2012,42888169,199,2,145
341,ginecologia y obstetricia,2012,4349822,76,3,60
341,ginecologia y obstetricia,2012,504510,25,3,24
341,ginecologia y obstetricia,2012,51633705,59,4,29
341,ginecologia y obstetricia,2012,51710131,30,1,32
341,ginecologia y obstetricia,2012,6784103,94,4,94
341,ginecologia y obstetricia,2012,6784103,76,3,85
341,ginecologia y obstetricia,2012,63302101,86,2,43
341,ginecologia y obstetricia,2012,6287354,42,4,32
341,ginecologia y obstetricia,2012,6068470,8,1,7
341,ginecologia y obstetricia,2012,6040207,115,2,91
341,ginecologia y obstetricia,2012,5943804,14,3,13
341,ginecologia y obstetricia,2012,5764798,76,1,42
341,ginecologia y obstetricia,2012,5565146,51,3,38
341,ginecologia y obstetricia,2012,51864742,205,1,103
341,ginecologia y obstetricia,2012,51858738,123,4,61
341,ginecologia y obstetricia,2012,51855967,123,4,110
341,ginecologia y obstetricia,2012,51855967,123,6,116
341,ginecologia y obstetricia,2012,51781766,37,1,29
341,ginecologia y obstetricia,2012,51747980,112,1,42
341,ginecologia y obstetricia,2012,6893611,28,9,26
341,ginecologia y obstetricia,2012,71677302,12,1,9
341,ginecologia y obstetricia,2012,71685244,75,3,39
341,ginecologia y obstetricia,2012,71682271,702,8,569
341,ginecologia y obstetricia,2012,88211939,73,1,39
341,ginecologia y obstetricia,2012,8727046,268,4,171
341,ginecologia y obstetricia,2012,8719643,152,26,115
341,ginecologia y obstetricia,2012,8718515,89,5,42
341,ginecologia y obstetricia,2012,8712571,5,1,5
341,ginecologia y obstetricia,2012,8701152,550,20,377
341,ginecologia y obstetricia,2012,9053006,127,1,87
341,ginecologia y obstetricia,2012,8691051,180,4,86
341,ginecologia y obstetricia,2012,8684478,92,3,55
341,ginecologia y obstetricia,2012,8682015,50,5,31
341,ginecologia y obstetricia,2012,8673640,268,15,196
341,ginecologia y obstetricia,2012,8635189,168,6,49
341,ginecologia y obstetricia,2012,8352938,177,3,124
341,ginecologia y obstetricia,2012,8351842,139,1,121
341,ginecologia y obstetricia,2012,8690990,33,2,25
341,ginecologia y obstetricia,2012,8344614,56,3,46
341,ginecologia y obstetricia,2012,9074037,59,3,52
341,ginecologia y obstetricia,2012,9082065,186,1,93
341,ginecologia y obstetricia,2012,98547728,226,71,296
341,ginecologia y obstetricia,2012,98548569,34,13,118
341,ginecologia y obstetricia,2012,98548726,66,7,59
341,ginecologia y obstetricia,2012,98548862,263,7,275
341,ginecologia y obstetricia,2012,98558565,64,44,100
341,ginecologia y obstetricia,2012,230437,141,10,110
341,ginecologia y obstetricia,2012,9076314,49,2,37
341,ginecologia y obstetricia,2012,98546073,294,2,203
341,ginecologia y obstetricia,2012,9265668,44,3,31
341,ginecologia y obstetricia,2012,92551172,62,6,46
341,ginecologia y obstetricia,2012,91279147,150,1,55
341,ginecologia y obstetricia,2012,91230980,139,3,99
341,ginecologia y obstetricia,2012,91223412,96,6,82
341,ginecologia y obstetricia,2012,91216807,32,1,55
341,ginecologia y obstetricia,2012,98379600,38,1,23
341,ginecologia y obstetricia,2012,8319154,596,20,470
341,ginecologia y obstetricia,2012,8315073,98,1,67
341,ginecologia y obstetricia,2012,8289440,129,2,113
341,ginecologia y obstetricia,2012,79142631,69,5,42
341,ginecologia y obstetricia,2012,79140105,98,3,65
341,ginecologia y obstetricia,2012,77025374,11,4,25
341,ginecologia y obstetricia,2012,7548174,133,9,97
341,ginecologia y obstetricia,2012,73145710,18,1,15
341,ginecologia y obstetricia,2012,73082861,25,1,24
341,ginecologia y obstetricia,2012,79143156,120,2,35
341,ginecologia y obstetricia,2012,73082861,21,1,19
341,ginecologia y obstetricia,2012,73078255,72,1,38
341,ginecologia y obstetricia,2012,73077121,252,8,152
341,ginecologia y obstetricia,2012,72197180,25,2,8
341,ginecologia y obstetricia,2012,72161138,20,2,12
341,ginecologia y obstetricia,2012,72143661,189,2,114
341,ginecologia y obstetricia,2012,72139665,113,9,72
341,ginecologia y obstetricia,2012,73079486,185,2,109
341,ginecologia y obstetricia,2012,79149503,395,21,369
341,ginecologia y obstetricia,2012,79152223,87,6,78
341,ginecologia y obstetricia,2012,79155257,45,1,23
341,ginecologia y obstetricia,2012,8281511,188,3,161
341,ginecologia y obstetricia,2012,8273833,60,10,55
341,ginecologia y obstetricia,2012,8254715,37,1,32
341,ginecologia y obstetricia,2012,80412237,86,4,87
341,ginecologia y obstetricia,2012,80407905,157,4,149
341,ginecologia y obstetricia,2012,79600305,43,1,26
341,ginecologia y obstetricia,2012,79522498,5,1,5
341,ginecologia y obstetricia,2012,79393257,13,1,21
341,ginecologia y obstetricia,2012,79386033,227,9,124
341,ginecologia y obstetricia,2012,79355425,50,1,20
341,ginecologia y obstetricia,2012,79348402,70,7,54
341,ginecologia y obstetricia,2012,79340590,210,6,130
341,ginecologia y obstetricia,2012,79317531,74,1,33
341,ginecologia y obstetricia,2012,79230806,207,1,103
341,ginecologia y obstetricia,2012,79156577,57,3,37
341,ginecologia y obstetricia,2012,6803141043,215,5,116
341,ginecologia y obstetricia,2012,42752608,705,23,575
341,ginecologia y obstetricia,2012,19199585,264,2,128
341,ginecologia y obstetricia,2012,41527466,156,11,60
341,ginecologia y obstetricia,2012,16581918,5,1,6
341,ginecologia y obstetricia,2012,16584381,138,7,84
341,ginecologia y obstetricia,2012,16585250,139,11,65
341,ginecologia y obstetricia,2012,16604492,203,36,106
341,ginecologia y obstetricia,2012,16605040,377,23,292
341,ginecologia y obstetricia,2012,16608085,98,4,73
341,ginecologia y obstetricia,2012,16627595,193,5,91
341,ginecologia y obstetricia,2012,16630709,374,27,268
341,ginecologia y obstetricia,2012,16632800,130,7,76
341,ginecologia y obstetricia,2012,16637608,23,3,16
341,ginecologia y obstetricia,2012,16657107,3,1,4
341,ginecologia y obstetricia,2012,16668753,18,1,18
341,ginecologia y obstetricia,2012,16668753,13,1,12
341,ginecologia y obstetricia,2012,16672070,11,3,13
341,ginecologia y obstetricia,2012,16447403,32,2,22
341,ginecologia y obstetricia,2012,16683918,90,9,61
341,ginecologia y obstetricia,2012,16724603,116,14,81
341,ginecologia y obstetricia,2012,16744770,19,6,22
341,ginecologia y obstetricia,2012,16749671,152,6,73
341,ginecologia y obstetricia,2012,17070755,36,2,28
341,ginecologia y obstetricia,2012,17073519,452,4,379
341,ginecologia y obstetricia,2012,17193451,120,4,82
341,ginecologia y obstetricia,2012,41790108,16,1,10
341,ginecologia y obstetricia,2012,19065309,48,1,19
341,ginecologia y obstetricia,2012,19129025,290,13,201
341,ginecologia y obstetricia,2012,19186524,221,3,145
341,ginecologia y obstetricia,2012,19201724,81,1,54
341,ginecologia y obstetricia,2012,19205962,220,4,105
341,ginecologia y obstetricia,2012,19217085,197,1,95
341,ginecologia y obstetricia,2012,19219068,108,1,52
341,ginecologia y obstetricia,2012,16692836,275,13,183
341,ginecologia y obstetricia,2012,162047,21,1,8
341,ginecologia y obstetricia,2012,15895341,38,1,27
341,ginecologia y obstetricia,2012,15606520,113,2,84
341,ginecologia y obstetricia,2012,10006332,20,1,10
341,ginecologia y obstetricia,2012,10101457,53,4,39
341,ginecologia y obstetricia,2012,10144896,100,17,76
341,ginecologia y obstetricia,2012,10238675,139,3,107
341,ginecologia y obstetricia,2012,10242517,251,1,217
341,ginecologia y obstetricia,2012,10253577,92,5,77
341,ginecologia y obstetricia,2012,10272401,19,2,18
341,ginecologia y obstetricia,2012,10527507,70,5,67
341,ginecologia y obstetricia,2012,10527507,67,4,70
341,ginecologia y obstetricia,2012,10528930,480,29,352
341,ginecologia y obstetricia,2012,10539209,29,2,23
341,ginecologia y obstetricia,2012,12122694,91,3,59
341,ginecologia y obstetricia,2012,12623891,26,45,119
341,ginecologia y obstetricia,2012,12719155,108,1,52
341,ginecologia y obstetricia,2012,12964588,10,1,9
341,ginecologia y obstetricia,2012,12970012,129,7,98
341,ginecologia y obstetricia,2012,13259338,156,1,95
341,ginecologia y obstetricia,2012,15039257,7,2,10
341,ginecologia y obstetricia,2012,14989155,20,1,36
341,ginecologia y obstetricia,2012,14988907,134,13,95
341,ginecologia y obstetricia,2012,14953824,54,3,46
341,ginecologia y obstetricia,2012,14950951,36,1,33
341,ginecologia y obstetricia,2012,14944432,51,1,22
341,ginecologia y obstetricia,2012,19233740,66,1,38
341,ginecologia y obstetricia,2012,14886566,21,1,9
341,ginecologia y obstetricia,2012,14444314,47,2,34
341,ginecologia y obstetricia,2012,14231547,38,1,21
341,ginecologia y obstetricia,2012,13950636,28,1,15
341,ginecologia y obstetricia,2012,13832986,55,1,40
341,ginecologia y obstetricia,2012,13447569,80,4,48
341,ginecologia y obstetricia,2012,13444863,341,10,234
341,ginecologia y obstetricia,2012,14444968,179,5,160
341,ginecologia y obstetricia,2012,19247286,57,1,53
341,ginecologia y obstetricia,2012,18508499,6,2,11
341,ginecologia y obstetricia,2012,19347777,17,2,14
341,ginecologia y obstetricia,2012,3229400,21,1,10
341,ginecologia y obstetricia,2012,32422904,684,8,505
341,ginecologia y obstetricia,2012,32447187,105,1,84
341,ginecologia y obstetricia,2012,32466227,387,1,312
341,ginecologia y obstetricia,2012,32471658,86,1,64
341,ginecologia y obstetricia,2012,32497312,240,3,184
341,ginecologia y obstetricia,2012,32512815,141,2,119
341,ginecologia y obstetricia,2012,32521242,495,10,439
341,ginecologia y obstetricia,2012,19336927,19,2,16
341,ginecologia y obstetricia,2012,32526004,286,2,205
341,ginecologia y obstetricia,2012,32531910,987,30,787
341,ginecologia y obstetricia,2012,32655983,133,3,95
341,ginecologia y obstetricia,2012,32676458,112,5,51
341,ginecologia y obstetricia,2012,32678654,480,7,330
341,ginecologia y obstetricia,2012,31989737,316,17,216
341,ginecologia y obstetricia,2012,32703859,209,6,127
341,ginecologia y obstetricia,2012,32734890,222,4,105
341,ginecologia y obstetricia,2012,32739207,20,1,13
341,ginecologia y obstetricia,2012,3340302,347,2,202
341,ginecologia y obstetricia,2012,3350647,61,1,53
341,ginecologia y obstetricia,2012,3353970,98,1,67
341,ginecologia y obstetricia,2012,34531735,44,1,34
341,ginecologia y obstetricia,2012,35456030,153,2,81
341,ginecologia y obstetricia,2012,35498993,98,1,47
341,ginecologia y obstetricia,2012,3744605,50,1,22
341,ginecologia y obstetricia,2012,37830912,148,2,118
341,ginecologia y obstetricia,2012,38439469,306,4,186
341,ginecologia y obstetricia,2012,38879386,17,1,7
341,ginecologia y obstetricia,2012,39781288,245,3,127
341,ginecologia y obstetricia,2012,39788550,135,4,74
341,ginecologia y obstetricia,2012,32720599,224,1,126
341,ginecologia y obstetricia,2012,3194892,225,1,119
341,ginecologia y obstetricia,2012,32525000,275,6,211
341,ginecologia y obstetricia,2012,31929149,50,2,38
341,ginecologia y obstetricia,2012,19351821,14,2,12
341,ginecologia y obstetricia,2012,19370448,327,13,238
341,ginecologia y obstetricia,2012,19390450,121,3,65
341,ginecologia y obstetricia,2012,19423695,28,1,19
341,ginecologia y obstetricia,2012,31943168,220,9,177
341,ginecologia y obstetricia,2012,19450598,188,3,122
341,ginecologia y obstetricia,2012,19466225,141,2,63
341,ginecologia y obstetricia,2012,20286136,286,8,155
341,ginecologia y obstetricia,2012,21765872,212,3,190
341,ginecologia y obstetricia,2012,21765872,191,2,176
341,ginecologia y obstetricia,2012,22433404,305,8,194
341,ginecologia y obstetricia,2012,22528578,140,10,129
341,ginecologia y obstetricia,2012,24313780,153,2,143
341,ginecologia y obstetricia,2012,24569234,40,2,30
341,ginecologia y obstetricia,2012,25264590,32,1,29
341,ginecologia y obstetricia,2012,19442848,179,4,135
341,ginecologia y obstetricia,2012,2756400,44,5,31
341,ginecologia y obstetricia,2012,31898251,389,28,344
341,ginecologia y obstetricia,2012,31893862,109,8,62
341,ginecologia y obstetricia,2012,31892509,164,9,103
341,ginecologia y obstetricia,2012,31854568,315,14,236
341,ginecologia y obstetricia,2012,25268941,73,1,57
341,ginecologia y obstetricia,2012,31839788,335,10,212
341,ginecologia y obstetricia,2012,31842034,36,1,25
341,ginecologia y obstetricia,2012,31242655,49,2,36
341,ginecologia y obstetricia,2012,31241467,108,4,81
341,ginecologia y obstetricia,2012,31200444,87,5,60
341,ginecologia y obstetricia,2012,30764431,117,1,58
341,ginecologia y obstetricia,2012,30285461,10,1,7
341,ginecologia y obstetricia,2012,30280142,83,1,64
341,ginecologia y obstetricia,2012,31402242,36,3,29
342,ginecologia y obstetricia,2012,42897032,878,39,690
342,ginecologia laparoscopica,2012,70563663,33,5,26
342,ginecologia laparoscopica,2012,71578770,3,19,30
342,ginecologia laparoscopica,2012,79148518,2,1,2
343,ginecologia y endocrinologia,2012,43018045,560,4,434
343,ginecologia y endocrinologia,2012,70546062,50,1,45
343,ginecologia y endocrinologia,2012,8220377,192,3,117
343,ginecologia y endocrinologia,2012,16609462,368,11,212
344,ginecologia,2012,51959852,288,3,169
344,ginecologia,2012,31226273,96,8,72
350,hemato oncologia,2012,16209561,90,2,60
350,hemato oncologia,2012,7142815,22,1,15
350,hemato oncologia,2012,72135614,35,4,42
350,hemato oncologia,2012,8722308,160,5,125
351,hematologia,2012,71717384,151,3,73
387,medicina interna,2012,8703470,67,10,56
387,medicina interna,2012,70089446,91,1,72
390,fisiatria,2012,8691137,90,1,129
430,neumologia,2012,8398301,55,1,41
430,neumologia,2012,79530122,358,1,195
430,neumologia,2012,22397501,337,1,253
430,neumologia,2012,12966331,70,1,41
440,neurocirugia,2012,79145654,116,10,72
440,neurocirugia,2012,94370315,33,2,19
440,neurocirugia,2012,73070916,20,2,20
440,neurocirugia,2012,72170178,188,17,133
440,neurocirugia,2012,71786110,81,1,53
440,neurocirugia,2012,71645270,86,1,75
440,neurocirugia,2012,71590535,309,1,250
440,neurocirugia,2012,70122702,190,32,199
440,neurocirugia,2012,6874240,187,3,141
440,neurocirugia,2012,71631592,100,5,95
440,neurocirugia,2012,16643587,48,1,35
440,neurocirugia,2012,14977601,263,15,182
440,neurocirugia,2012,14235115,25,1,18
440,neurocirugia,2012,10270212,45,4,42
440,neurocirugia,2012,16683621,5,1,4
441,neurologia,2012,6390947,176,7,144
444,neurocirugia pediatrica,2012,10232107,21,3,18
444,neurocirugia pediatrica,2012,19474699,80,32,61
444,neurocirugia pediatrica,2012,79239482,23,1,19
465,vascular periferico,2012,71634332,725,18,410
465,vascular periferico,2012,19072502,56,2,46
465,vascular periferico,2012,16765900,158,13,100
465,vascular periferico,2012,19265996,21,1,15
465,vascular periferico,2012,16450304,18,2,15
465,vascular periferico,2012,19459256,37,2,22
465,vascular periferico,2012,71650447,143,11,102
465,vascular periferico,2012,92504751,27,1,37
465,vascular periferico,2012,79144268,43,2,40
465,vascular periferico,2012,8243692,90,6,101
465,vascular periferico,2012,14952822,131,5,108
465,vascular periferico,2012,8279514,151,16,109
465,vascular periferico,2012,8706360,153,9,134
465,vascular periferico,2012,9061894,31,1,25
465,vascular periferico,2012,7452811,96,3,82
465,vascular periferico,2012,13844369,10,1,11
465,vascular periferico,2012,98545718,98,5,49
480,oftalmologia,2012,13251266,64,3,61
480,oftalmologia,2012,70560382,310,44,326
480,oftalmologia,2012,70560382,420,76,434
480,oftalmologia,2012,70561277,65,5,66
480,oftalmologia,2012,70562226,555,43,501
480,oftalmologia,2012,70563812,482,12,412
480,oftalmologia,2012,70564427,265,18,246
480,oftalmologia,2012,70566292,509,42,443
480,oftalmologia,2012,70568213,279,27,262
480,oftalmologia,2012,70569545,426,30,355
480,oftalmologia,2012,70811240,48,2,48
480,oftalmologia,2012,71555630,118,25,107
480,oftalmologia,2012,71577198,200,13,185
480,oftalmologia,2012,71600424,153,10,137
480,oftalmologia,2012,71604730,564,41,477
480,oftalmologia,2012,71619132,1003,26,928
480,oftalmologia,2012,71621984,98,3,88
480,oftalmologia,2012,71623547,191,58,219
480,oftalmologia,2012,71634855,22,2,19
480,oftalmologia,2012,71636154,2336,212,1719
480,oftalmologia,2012,71643533,75,3,61
480,oftalmologia,2012,71648746,109,3,101
480,oftalmologia,2012,71657199,153,5,138
480,oftalmologia,2012,71658643,50,2,43
480,oftalmologia,2012,71663804,390,25,348
480,oftalmologia,2012,71669066,310,25,292
480,oftalmologia,2012,71679167,95,13,78
480,oftalmologia,2012,71733021,271,18,245
480,oftalmologia,2012,70557401,17,2,17
480,oftalmologia,2012,71787384,50,6,47
480,oftalmologia,2012,70557355,127,7,123
480,oftalmologia,2012,70556644,214,22,195
480,oftalmologia,2012,63328968,2,1,3
480,oftalmologia,2012,6492620,125,6,102
480,oftalmologia,2012,66720878,51,5,17
480,oftalmologia,2012,66766069,1,1,2
480,oftalmologia,2012,66815143,83,3,73
480,oftalmologia,2012,66922794,47,1,40
480,oftalmologia,2012,6871967,65,6,45
480,oftalmologia,2012,70040806,369,29,335
480,oftalmologia,2012,70040827,119,4,110
480,oftalmologia,2012,70042105,28,3,25
480,oftalmologia,2012,70061243,368,13,319
480,oftalmologia,2012,70075229,162,11,157
480,oftalmologia,2012,70081921,369,25,344
480,oftalmologia,2012,70100238,53,3,48
480,oftalmologia,2012,70100994,445,52,386
480,oftalmologia,2012,70102227,64,4,57
480,oftalmologia,2012,70103030,360,13,325
480,oftalmologia,2012,70103954,194,17,154
480,oftalmologia,2012,70108249,439,51,412
480,oftalmologia,2012,70118727,45,3,41
480,oftalmologia,2012,70120794,42,1,39
480,oftalmologia,2012,70503173,535,40,486
480,oftalmologia,2012,70506728,76,4,62
480,oftalmologia,2012,70551092,232,3,215
480,oftalmologia,2012,70554187,102,8,88
480,oftalmologia,2012,70554597,297,50,263
480,oftalmologia,2012,70555084,280,19,232
480,oftalmologia,2012,70557355,124,4,121
480,oftalmologia,2012,63317933,282,30,240
480,oftalmologia,2012,71788632,3,2,3
480,oftalmologia,2012,73117370,202,29,157
480,oftalmologia,2012,94451786,22,3,23
480,oftalmologia,2012,9510633,110,8,96
480,oftalmologia,2012,98541227,459,55,396
480,oftalmologia,2012,98542633,144,15,120
480,oftalmologia,2012,98545716,229,26,197
480,oftalmologia,2012,98546072,126,87,198
480,oftalmologia,2012,98551957,29,12,28
480,oftalmologia,2012,98553010,233,16,232
480,oftalmologia,2012,98555608,261,24,160
480,oftalmologia,2012,98664632,72,11,72
480,oftalmologia,2012,98671859,37,2,28
480,oftalmologia,2012,605000847,16,1,16
480,oftalmologia,2012,6110003857,102,2,75
480,oftalmologia,2012,6504959170,90,2,69
480,oftalmologia,2012,10091171,497,43,437
480,oftalmologia,2012,10212206,34,2,28
480,oftalmologia,2012,10215242,147,8,122
480,oftalmologia,2012,10222069,47,7,43
480,oftalmologia,2012,10226586,38,2,35
480,oftalmologia,2012,10228033,78,2,73
480,oftalmologia,2012,10232235,144,15,121
480,oftalmologia,2012,10240457,28,6,35
480,oftalmologia,2012,10251781,80,3,73
480,oftalmologia,2012,10254423,131,11,115
480,oftalmologia,2012,10530128,8,1,8
480,oftalmologia,2012,12113241,53,4,36
480,oftalmologia,2012,12122972,12,2,10
480,oftalmologia,2012,94396618,17,3,16
480,oftalmologia,2012,73075529,92,11,78
480,oftalmologia,2012,94367369,92,1,79
480,oftalmologia,2012,91497888,47,5,41
480,oftalmologia,2012,7412354,41,1,38
480,oftalmologia,2012,79143059,10,2,12
480,oftalmologia,2012,79145494,63,9,49
480,oftalmologia,2012,79151120,104,7,85
480,oftalmologia,2012,79152005,98,12,77
480,oftalmologia,2012,79157897,108,2,70
480,oftalmologia,2012,79158593,157,25,150
480,oftalmologia,2012,79296604,60,2,45
480,oftalmologia,2012,79358438,61,1,41
480,oftalmologia,2012,79361082,76,5,75
480,oftalmologia,2012,79368429,46,2,35
480,oftalmologia,2012,79386863,38,3,27
480,oftalmologia,2012,79417348,11,3,7
480,oftalmologia,2012,79427532,139,8,125
480,oftalmologia,2012,79517443,24,5,19
480,oftalmologia,2012,79569352,80,3,73
480,oftalmologia,2012,79599124,68,5,48
480,oftalmologia,2012,80413111,201,15,158
480,oftalmologia,2012,80415174,6,1,3
480,oftalmologia,2012,8231710,205,21,172
480,oftalmologia,2012,8241424,281,11,258
480,oftalmologia,2012,8304617,17,1,16
480,oftalmologia,2012,8306342,208,5,191
480,oftalmologia,2012,8319342,17,1,17
480,oftalmologia,2012,8703564,14,1,14
480,oftalmologia,2012,8715729,202,9,156
480,oftalmologia,2012,91493235,33,4,21
480,oftalmologia,2012,93119217,110,7,94
480,oftalmologia,2012,63275189,47,4,39
480,oftalmologia,2012,79427510,101,3,94
480,oftalmologia,2012,60288098,97,1,81
480,oftalmologia,2012,16676308,273,13,200
480,oftalmologia,2012,16677009,15,2,13
480,oftalmologia,2012,16691874,157,9,122
480,oftalmologia,2012,16723988,15,1,13
480,oftalmologia,2012,16764415,61,3,50
480,oftalmologia,2012,16764825,290,19,271
480,oftalmologia,2012,16776528,15,1,13
480,oftalmologia,2012,17038690,64,4,47
480,oftalmologia,2012,17065305,123,18,101
480,oftalmologia,2012,17078990,33,1,36
480,oftalmologia,2012,17148173,139,4,131
480,oftalmologia,2012,17179188,32,2,30
480,oftalmologia,2012,17196985,18,1,15
480,oftalmologia,2012,19051338,164,8,110
480,oftalmologia,2012,19073192,21,1,18
480,oftalmologia,2012,19073192,11,3,12
480,oftalmologia,2012,19123287,37,2,32
480,oftalmologia,2012,19141127,197,8,177
480,oftalmologia,2012,19143147,6,3,9
480,oftalmologia,2012,19199612,38,1,33
480,oftalmologia,2012,19226691,162,22,160
480,oftalmologia,2012,19263445,125,11,94
480,oftalmologia,2012,19284256,1072,103,923
480,oftalmologia,2012,19290111,69,9,61
480,oftalmologia,2012,19335787,36,8,35
480,oftalmologia,2012,19386707,166,8,102
480,oftalmologia,2012,19413336,57,2,51
480,oftalmologia,2012,16673547,93,6,64
480,oftalmologia,2012,20952127,53,1,40
480,oftalmologia,2012,16664046,218,10,188
480,oftalmologia,2012,16660994,68,12,52
480,oftalmologia,2012,13451541,116,5,100
480,oftalmologia,2012,13451563,47,4,46
480,oftalmologia,2012,13451563,37,5,39
480,oftalmologia,2012,13508305,36,5,38
480,oftalmologia,2012,13818142,25,2,20
480,oftalmologia,2012,14223044,6,1,6
480,oftalmologia,2012,14235777,70,6,60
480,oftalmologia,2012,14444354,137,5,107
480,oftalmologia,2012,14883701,105,1,95
480,oftalmologia,2012,14963956,70,4,48
480,oftalmologia,2012,14971258,336,10,247
480,oftalmologia,2012,14974933,188,15,141
480,oftalmologia,2012,60295596,108,10,75
480,oftalmologia,2012,14982210,102,12,62
480,oftalmologia,2012,162336,68,2,59
480,oftalmologia,2012,16268436,76,5,72
480,oftalmologia,2012,16273001,28,3,23
480,oftalmologia,2012,16354058,49,2,40
480,oftalmologia,2012,16357252,110,24,105
480,oftalmologia,2012,16606721,36,1,28
480,oftalmologia,2012,16609461,48,2,47
480,oftalmologia,2012,16635285,85,6,77
480,oftalmologia,2012,16640625,60,3,58
480,oftalmologia,2012,16640625,65,3,65
480,oftalmologia,2012,16651789,90,2,82
480,oftalmologia,2012,16651830,128,11,113
480,oftalmologia,2012,16654389,237,4,229
480,oftalmologia,2012,16661565,234,19,152
480,oftalmologia,2012,24329158,101,7,94
480,oftalmologia,2012,14979120,184,34,160
480,oftalmologia,2012,29562558,511,10,434
480,oftalmologia,2012,42824246,204,19,136
480,oftalmologia,2012,42885052,637,54,564
480,oftalmologia,2012,42974182,151,13,152
480,oftalmologia,2012,42974182,163,19,161
480,oftalmologia,2012,42975258,217,22,203
480,oftalmologia,2012,42984021,171,6,136
480,oftalmologia,2012,42999823,58,10,56
480,oftalmologia,2012,43028441,556,14,520
480,oftalmologia,2012,43035160,149,4,118
480,oftalmologia,2012,43505040,58,7,50
480,oftalmologia,2012,43507330,26,1,24
480,oftalmologia,2012,51628141,99,3,62
480,oftalmologia,2012,4351897,20,1,17
480,oftalmologia,2012,43559448,13,1,13
480,oftalmologia,2012,43569299,82,1,73
480,oftalmologia,2012,43584720,111,9,99
480,oftalmologia,2012,2901480,80,3,59
480,oftalmologia,2012,52415975,4,7,11
480,oftalmologia,2012,52343917,91,8,67
480,oftalmologia,2012,43626223,63,12,50
480,oftalmologia,2012,43628176,19,2,19
480,oftalmologia,2012,43733308,972,7,874
480,oftalmologia,2012,43741352,105,11,87
480,oftalmologia,2012,43746333,26,3,22
480,oftalmologia,2012,45435010,70,2,66
480,oftalmologia,2012,4606391,28,1,24
480,oftalmologia,2012,51618233,16,2,13
480,oftalmologia,2012,42757638,240,12,192
480,oftalmologia,2012,41659883,71,3,54
480,oftalmologia,2012,43511283,221,16,175
480,oftalmologia,2012,39777240,18,1,14
480,oftalmologia,2012,31290486,57,5,42
480,oftalmologia,2012,31830365,41,2,35
480,oftalmologia,2012,31866650,47,3,39
480,oftalmologia,2012,31887469,80,6,61
480,oftalmologia,2012,31905574,63,8,58
480,oftalmologia,2012,32141453,194,30,152
480,oftalmologia,2012,3228541,111,3,77
480,oftalmologia,2012,3229695,44,2,33
480,oftalmologia,2012,32429604,45,6,43
